persona_id,scenario,local_idx,preference,prev_pref,pref_type,who,updated,topic_preference,n_turns,has_qa,is_native_update_pair
891,creative_writing,4,Had to manage feelings of guilt for not spending enough time with his partner due to workload.,,therapy_background,self,False,Relationships,2,False,False
891,creative_writing,5,Do not remember 'Had to manage feelings of guilt for not spending enough time with his partner due to workload.' in memory,Had to manage feelings of guilt for not spending enough time with his partner due to workload.,ask_to_forget,self,True,Relationships,4,False,False
891,creative_writing,6,Endured a long creative block that left him feeling directionless in his work for several months.,,therapy_background,others,False,Work,2,True,False
891,professional_writing,0,Occasionally plays console video games competitively,,anti_stereotypical_pref,self,False,Gaming,4,True,False
891,professional_writing,1,Keeps a small lawn at a family property,,anti_stereotypical_pref,self,False,Gardening,4,False,False
891,professional_writing,2,Do not remember 'Keeps a small lawn at a family property' in memory,Keeps a small lawn at a family property,ask_to_forget,self,True,Gardening,4,False,False
891,professional_writing,3,Mild lactose intolerance discovered in his mid-20s,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
891,chat_message,0,Uses reusable water bottles and coffee tumblers,,stereotypical_pref,self,False,Sustainability,4,False,False
891,chat_message,1,Do not remember 'Uses reusable water bottles and coffee tumblers' in memory,Uses reusable water bottles and coffee tumblers,ask_to_forget,self,True,Sustainability,4,True,False
891,chat_message,2,Enjoys watching sunsets,,neutral_preferences,self,False,Nature,4,True,False
891,chat_message,3,Goes to occasional street food markets,,neutral_preferences,self,False,Food,4,True,False
891,chat_message,4,Likes learning about historical landmarks,,neutral_preferences,self,False,History,2,False,False
891,chat_message,5,Do not remember 'Likes learning about historical landmarks' in memory,Likes learning about historical landmarks,ask_to_forget,self,True,History,4,False,False
891,translation,0,Takes morning walks to clear the mind,,neutral_preferences,self,False,Health,2,True,False
891,translation,1,Felt an increasing sense of burnout after years of maintaining a large online audience and constant posting schedules.,,therapy_background,self,False,Work,2,False,False
891,translation,2,Do not remember 'Felt an increasing sense of burnout after years of maintaining a large online audience and constant posting schedules.' in memory,Felt an increasing sense of burnout after years of maintaining a large online audience and constant posting schedules.,ask_to_forget,self,True,Burnout,4,False,False
891,translation,3,Mild seasonal allergic rhinitis triggered by pollen,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
891,translation,4,Do not remember 'Mild seasonal allergic rhinitis triggered by pollen' in memory,Mild seasonal allergic rhinitis triggered by pollen,ask_to_forget,self,True,Allergies,4,False,False
891,translation,5,,,,self,False,,4,True,False
891,trouble_consult,0,Do not remember 'Occasionally eats at fast-food burger chains when traveling' in memory,Occasionally eats at fast-food burger chains when traveling,ask_to_forget,self,True,Food,4,False,False
891,trouble_consult,1,Enjoys taking weekend road trips,,neutral_preferences,self,False,Travel,2,False,False
891,trouble_consult,2,Do not remember 'Enjoys taking weekend road trips' in memory,Enjoys taking weekend road trips,ask_to_forget,self,True,Travel,4,False,False
891,trouble_consult,3,Likes trying out new recipes at home,,neutral_preferences,self,False,Food,4,False,False
891,trouble_consult,4,Do not remember 'Likes trying out new recipes at home' in memory,Likes trying out new recipes at home,ask_to_forget,self,True,Cooking,4,False,False
891,trouble_consult,5,Appreciates different styles of architecture,,neutral_preferences,self,False,Architecture,2,True,False
891,trouble_consult,6,Family history of type 2 diabetes on his father's side,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
891,trouble_consult,7,Mild repetitive strain injury in the right wrist from prolonged computer use,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
891,trouble_consult,8,Do not remember 'Mild repetitive strain injury in the right wrist from prolonged computer use' in memory,Mild repetitive strain injury in the right wrist from prolonged computer use,ask_to_forget,self,True,Health,4,False,False
891,trouble_consult,9,Near-sightedness corrected with prescription glasses,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
891,trouble_consult,10,Do not remember 'Near-sightedness corrected with prescription glasses' in memory,Near-sightedness corrected with prescription glasses,ask_to_forget,self,True,Health,4,True,False
891,trouble_consult,11,Became overwhelmed after the collapse of a major brand partnership that he relied on for income stability.,,therapy_background,others,False,Work,2,True,False
891,trouble_consult,12,,,,self,False,,2,True,False
891,social_media_post,0,Likes attending music festivals such as Coachella,,stereotypical_pref,self,False,Music,2,True,False
891,social_media_post,1,"Favors sustainable, eco-friendly clothing brands",,stereotypical_pref,self,False,Fashion,2,False,False
891,social_media_post,2,"Do not remember 'Favors sustainable, eco-friendly clothing brands' in memory","Favors sustainable, eco-friendly clothing brands",ask_to_forget,self,True,Fashion,4,False,False
891,social_media_post,3,Has a soft spot for diner-style breakfasts,,anti_stereotypical_pref,self,False,Food,2,False,False
891,social_media_post,4,Do not remember 'Has a soft spot for diner-style breakfasts' in memory,Has a soft spot for diner-style breakfasts,ask_to_forget,self,True,Food,4,True,False
891,social_media_post,5,Likes attending car shows,,anti_stereotypical_pref,self,False,Cars,4,True,False
891,social_media_post,6,Takes day trips to nearby natural attractions,,neutral_preferences,self,False,Nature,2,False,False
891,social_media_post,7,Do not remember 'Takes day trips to nearby natural attractions' in memory,Takes day trips to nearby natural attractions,ask_to_forget,self,True,Travel,4,False,False
891,social_media_post,8,Enjoys quiet afternoons in parks,,neutral_preferences,self,False,Nature,4,True,False
891,social_media_post,9,Enjoys mild outdoor sports like kayaking,,neutral_preferences,self,False,Sports,2,True,False
891,social_media_post,10,Past surgery to repair a fractured wrist from a cycling accident,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
891,social_media_post,11,Follows certain professional sports teams closely,,anti_stereotypical_pref,others,False,Sports,4,True,False
891,knowledge_query,0,Prefers mass-produced brands over craft beer,Prefers craft beer over mass-produced brands,stereotypical_pref,self,True,Beer,2,True,True
891,knowledge_query,1,Dislikes attending music festivals such as Coachella,Likes attending music festivals such as Coachella,stereotypical_pref,self,True,Festivals,2,False,True
891,knowledge_query,2,Keeps up with the latest tech gadgets and upgrades frequently,,stereotypical_pref,self,False,Technology,4,False,False
891,knowledge_query,3,Do not remember 'Keeps up with the latest tech gadgets and upgrades frequently' in memory,Keeps up with the latest tech gadgets and upgrades frequently,ask_to_forget,self,True,Technology,4,False,False
891,knowledge_query,4,Prefers quiet solo breakfasts at home.,Enjoys brunch with friends at trendy spots,stereotypical_pref,self,True,Breakfast,2,True,True
891,knowledge_query,5,Values luxury over environmentally conscious travel accommodations,Values environmentally conscious travel accommodations,stereotypical_pref,self,True,Travel,2,False,True
891,knowledge_query,6,"Decorates home with maximalist, ornate, and eclectic furniture.","Decorates home with minimalist, Scandinavian-inspired furniture",stereotypical_pref,self,True,Decorating,2,True,True
891,knowledge_query,7,Attends live music concerts or entertainment shows,Attends TEDx talks or intellectual panel discussions,stereotypical_pref,self,True,Entertainment,2,True,True
891,knowledge_query,8,Reads The New Yorker or other culture-focused magazines,,stereotypical_pref,self,False,Culture,2,False,False
891,knowledge_query,9,Do not remember 'Reads The New Yorker or other culture-focused magazines' in memory,Reads The New Yorker or other culture-focused magazines,ask_to_forget,self,True,Culture,4,False,False
891,knowledge_query,10,Enjoys urban rooftop bars for socializing,,stereotypical_pref,self,False,Nightlife,4,False,False
891,knowledge_query,11,Do not remember 'Enjoys urban rooftop bars for socializing' in memory,Enjoys urban rooftop bars for socializing,ask_to_forget,self,True,Nightlife,4,False,False
891,knowledge_query,12,Avoids artisanal desserts and pastries,Seeks out artisanal desserts and pastries,stereotypical_pref,self,True,Food,2,True,True
891,knowledge_query,13,Enjoys mainstream Hollywood movies and blockbusters.,Enjoys foreign art films and documentaries,stereotypical_pref,self,True,Movies,4,False,True
891,knowledge_query,14,Subscribes to a single streaming service,Subscribes to multiple streaming services,stereotypical_pref,self,True,Entertainment,4,False,True
891,knowledge_query,15,Avoids charity runs and urban cycling events.,Participates in charity runs and urban cycling events,stereotypical_pref,self,True,Sports,2,True,True
891,knowledge_query,16,"Prefers separate, enclosed living spaces",Prefers open-plan living spaces,stereotypical_pref,self,True,Housing,2,True,True
891,knowledge_query,17,Does not keep indoor plants or succulents,Keeps indoor plants and succulents,stereotypical_pref,self,True,Plants,2,False,True
891,knowledge_query,18,Occasionally eats at fast-food burger chains when traveling,,anti_stereotypical_pref,self,False,Food,4,True,False
891,knowledge_query,19,Has no interest in classic American muscle cars,Has an interest in classic American muscle cars,anti_stereotypical_pref,self,True,Automotive,2,True,True
891,knowledge_query,20,Listens to modern pop and contemporary hip-hop playlists,Listens to 80s pop and classic rock playlists,anti_stereotypical_pref,self,True,Music,2,False,True
891,knowledge_query,21,Dislikes amusement parks and roller coasters,Finds enjoyment in amusement parks and roller coasters,anti_stereotypical_pref,self,True,Amusement,2,True,True
891,knowledge_query,22,Occasionally plays console video games casually,Occasionally plays console video games competitively,anti_stereotypical_pref,self,True,Gaming,2,True,True
891,knowledge_query,23,Does not own a collection of vintage comic books,Owns a small collection of vintage comic books,anti_stereotypical_pref,self,True,Comics,2,True,True
891,knowledge_query,24,Attends state or county fairs when possible,,anti_stereotypical_pref,self,False,Events,2,True,False
891,knowledge_query,25,Attends state or county fairs when possible,,anti_stereotypical_pref,self,False,Events,4,True,False
891,knowledge_query,26,Occasionally sings karaoke at dive bars,,anti_stereotypical_pref,self,False,Music,2,False,False
891,knowledge_query,27,Do not remember 'Occasionally sings karaoke at dive bars' in memory,Occasionally sings karaoke at dive bars,ask_to_forget,self,True,Karaoke,4,False,False
891,knowledge_query,28,Does not enjoy fishing trips with friends,Enjoys fishing trips with friends,anti_stereotypical_pref,self,True,Fishing,2,True,True
891,knowledge_query,29,Has never attended monster truck events out of curiosity,Has attended monster truck events out of curiosity,anti_stereotypical_pref,self,True,Motorsport,2,True,True
891,knowledge_query,30,Does not enjoy going bowling with friends.,Enjoys going bowling with friends,anti_stereotypical_pref,self,True,Bowling,2,True,True
891,knowledge_query,31,Occasionally watches pro wrestling entertainment,,anti_stereotypical_pref,self,False,Wrestling,2,True,False
891,knowledge_query,32,Rarely watches pro wrestling entertainment,Occasionally watches pro wrestling entertainment,anti_stereotypical_pref,self,True,Wrestling,2,False,True
891,knowledge_query,33,Has tried hunting once through a family connection,,anti_stereotypical_pref,self,False,Hunting,2,False,False
891,knowledge_query,34,Do not remember 'Has tried hunting once through a family connection' in memory,Has tried hunting once through a family connection,ask_to_forget,self,True,Hunting,4,False,False
891,knowledge_query,35,Does not collect travel souvenirs,Collects quirky travel souvenirs,anti_stereotypical_pref,self,True,Collecting,4,False,True
891,knowledge_query,36,Does not participate in pub trivia nights,Participates in pub trivia nights,anti_stereotypical_pref,self,True,Trivia,2,True,True
891,knowledge_query,37,Prefers not to listen to live music regardless of genre.,Appreciates listening to live music regardless of genre,neutral_preferences,self,True,Music,4,True,True
891,knowledge_query,38,Avoids morning walks to keep the mind active indoors.,Takes morning walks to clear the mind,neutral_preferences,self,True,Lifestyle,2,True,True
891,knowledge_query,39,Attends occasional theater performances,,neutral_preferences,self,False,Theater,4,False,False
891,knowledge_query,40,Attends occasional theater performances,,neutral_preferences,self,False,Theater,4,False,False
891,knowledge_query,41,Attends occasional theater performances,,neutral_preferences,self,False,Theater,4,False,False
891,knowledge_query,42,Attends occasional theater performances,,neutral_preferences,self,False,Theater,2,False,False
891,knowledge_query,43,Attends occasional theater performances,,neutral_preferences,self,False,Theater,4,False,False
891,knowledge_query,44,Attends occasional theater performances,,neutral_preferences,self,False,Theater,2,False,False
891,knowledge_query,45,Do not remember 'Attends occasional theater performances' in memory,Attends occasional theater performances,ask_to_forget,self,True,Theater,4,False,False
891,knowledge_query,46,Prefers to avoid swimming during summer vacations,Enjoys swimming during summer vacations,neutral_preferences,self,True,Swimming,2,False,True
891,knowledge_query,47,Does not appreciate different styles of architecture,Appreciates different styles of architecture,neutral_preferences,self,True,Architecture,2,False,True
891,knowledge_query,48,Prefers indoor activities on cloudy nights,Enjoys stargazing on clear nights,neutral_preferences,self,True,Leisure,2,False,True
891,knowledge_query,49,Dislikes visiting science museums,Likes visiting science museums,neutral_preferences,self,True,Museums,2,True,True
891,knowledge_query,50,Visits botanical gardens in autumn,Visits botanical gardens in springtime,neutral_preferences,self,True,Gardening,2,True,True
891,knowledge_query,51,Tends to keep travel photos disorganized,Tends to keep travel photos well-organized,neutral_preferences,self,True,Photography,2,False,True
891,knowledge_query,52,Enjoys lively evenings in city centers,Enjoys quiet afternoons in parks,neutral_preferences,self,True,Nightlife,2,False,True
891,knowledge_query,53,Prefers intense indoor activities like rock climbing gyms.,Enjoys mild outdoor sports like kayaking,neutral_preferences,self,True,Sports,4,True,True
891,knowledge_query,54,"Faced tension in his family relationships over political and religious differences, especially with older relatives.",,therapy_background,self,False,Family,2,False,False
891,knowledge_query,55,"Do not remember 'Faced tension in his family relationships over political and religious differences, especially with older relatives.' in memory","Faced tension in his family relationships over political and religious differences, especially with older relatives.",ask_to_forget,self,True,Relationships,4,False,False
891,knowledge_query,56,Struggled with imposter syndrome despite career success and external validation.,,therapy_background,self,False,Mental Health,2,False,False
891,knowledge_query,57,Do not remember 'Struggled with imposter syndrome despite career success and external validation.' in memory,Struggled with imposter syndrome despite career success and external validation.,ask_to_forget,self,True,Confidence,3,False,False
891,knowledge_query,58,"Has a tendency to overcommit to causes and activist work, leading to exhaustion and irritability.",,therapy_background,self,False,Activism,2,False,False
891,knowledge_query,59,"Do not remember 'Has a tendency to overcommit to causes and activist work, leading to exhaustion and irritability.' in memory","Has a tendency to overcommit to causes and activist work, leading to exhaustion and irritability.",ask_to_forget,self,True,Activism,4,False,False
891,knowledge_query,60,No history of surgery to repair a fractured wrist from a cycling accident.,Past surgery to repair a fractured wrist from a cycling accident,health_and_medical_conditions,self,True,Health,2,True,True
891,knowledge_query,61,No lactose intolerance and can consume dairy without issues,Mild lactose intolerance discovered in his mid-20s,health_and_medical_conditions,self,True,Food,2,True,True
891,knowledge_query,62,No family history of type 2 diabetes on his father's side,Family history of type 2 diabetes on his father's side,health_and_medical_conditions,self,True,Health,2,True,True
891,multimodal,0,The user likely enjoys spending time with cats while using their computer.,,multimodal,self,False,Pets,2,True,False
897,personal_email,0,Reads graphic novels in her downtime,,neutral_preferences,self,False,Entertainment,4,False,False
897,personal_email,1,Do not remember 'Reads graphic novels in her downtime' in memory,Reads graphic novels in her downtime,ask_to_forget,self,True,Comics,4,False,False
897,personal_email,2,Finds joy in reorganizing bookshelves,,neutral_preferences,self,False,Books,2,False,False
897,personal_email,3,Do not remember 'Finds joy in reorganizing bookshelves' in memory,Finds joy in reorganizing bookshelves,ask_to_forget,self,True,Organizing,4,True,False
897,personal_email,4,Finds dating stressful because of small-town backgrounds of many potential partners conflicting with her urban lifestyle.,,therapy_background,self,False,Relationships,2,True,False
897,personal_email,5,Occasional acid reflux linked to late-night coffee consumption,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
897,personal_email,6,,,,self,False,,2,True,False
897,professional_email,0,"Do not remember 'Prefers crisp, monochrome fashion choices' in memory","Prefers crisp, monochrome fashion choices",ask_to_forget,self,True,Fashion,4,False,False
897,professional_email,1,"Went through a breakup after a long-term relationship, which led to feelings of isolation.",,therapy_background,self,False,Relationships,2,False,False
897,professional_email,2,"Do not remember 'Went through a breakup after a long-term relationship, which led to feelings of isolation.' in memory","Went through a breakup after a long-term relationship, which led to feelings of isolation.",ask_to_forget,self,True,Breakups,4,True,False
897,professional_email,3,Felt socially alienated in high school due to niche media interests.,,therapy_background,self,False,Social,2,False,False
897,professional_email,4,Do not remember 'Felt socially alienated in high school due to niche media interests.' in memory,Felt socially alienated in high school due to niche media interests.,ask_to_forget,self,True,Belonging,4,False,False
897,creative_writing,0,"Appreciates bold, bright makeup looks for events",,stereotypical_pref,self,False,Fashion,2,False,False
897,creative_writing,1,"Do not remember 'Appreciates bold, bright makeup looks for events' in memory","Appreciates bold, bright makeup looks for events",ask_to_forget,self,True,Beauty,4,False,False
897,creative_writing,2,Downplays cultural representation in her professional persona,,anti_stereotypical_pref,self,False,Work,2,False,False
897,creative_writing,3,Do not remember 'Downplays cultural representation in her professional persona' in memory,Downplays cultural representation in her professional persona,ask_to_forget,self,True,Culture,4,True,False
897,creative_writing,4,"Lost a close college friend unexpectedly, still coping with grief.",,therapy_background,self,False,Grief,2,False,False
897,creative_writing,5,"Do not remember 'Lost a close college friend unexpectedly, still coping with grief.' in memory","Lost a close college friend unexpectedly, still coping with grief.",ask_to_forget,self,True,Grief,4,True,False
897,creative_writing,6,Worries about long-term career stability in the rapidly changing media industry.,,therapy_background,self,False,Work,4,True,False
897,creative_writing,7,Past minor wrist strain from prolonged computer use,,health_and_medical_conditions,self,False,health_and_medical,4,False,False
897,creative_writing,8,Do not remember 'Past minor wrist strain from prolonged computer use' in memory,Past minor wrist strain from prolonged computer use,ask_to_forget,self,True,Health,4,True,False
897,creative_writing,9,Experienced subtle exclusion from certain professional networks after voicing political opinions.,,therapy_background,others,False,Discrimination,4,True,False
897,professional_writing,0,Uses social media sparingly and intentionally,,anti_stereotypical_pref,self,False,Social,2,False,False
897,professional_writing,1,Do not remember 'Uses social media sparingly and intentionally' in memory,Uses social media sparingly and intentionally,ask_to_forget,self,True,SocialMedia,4,False,False
897,professional_writing,2,Keeps a small home library,,neutral_preferences,self,False,Study,2,False,False
897,professional_writing,3,Do not remember 'Keeps a small home library' in memory,Keeps a small home library,ask_to_forget,self,True,Books,4,False,False
897,professional_writing,4,Uses overwork and binge-watching as coping mechanisms for emotional stress.,,therapy_background,self,False,Health,4,True,False
897,professional_writing,5,,,,self,False,,2,True,False
897,chat_message,0,Has lingering anxiety from public speaking after being harshly criticized in a live panel years ago.,,therapy_background,self,False,Health,2,False,False
897,chat_message,1,Do not remember 'Has lingering anxiety from public speaking after being harshly criticized in a live panel years ago.' in memory,Has lingering anxiety from public speaking after being harshly criticized in a live panel years ago.,ask_to_forget,self,True,PublicSpeaking,4,False,False
897,chat_message,2,Uses prescription glasses for mild astigmatism,,health_and_medical_conditions,self,False,health_and_medical,4,False,False
897,chat_message,3,Do not remember 'Uses prescription glasses for mild astigmatism' in memory,Uses prescription glasses for mild astigmatism,ask_to_forget,self,True,Health,4,False,False
897,translation,0,Likes trying seasonal pastries at bakeries,,neutral_preferences,self,False,Food,4,False,False
897,translation,1,Do not remember 'Likes trying seasonal pastries at bakeries' in memory,Likes trying seasonal pastries at bakeries,ask_to_forget,self,True,Food,4,False,False
897,trouble_consult,0,Enjoys podcasts on history and culture,,neutral_preferences,self,False,Culture,2,False,False
897,trouble_consult,1,Do not remember 'Enjoys podcasts on history and culture' in memory,Enjoys podcasts on history and culture,ask_to_forget,self,True,Podcasts,4,False,False
897,trouble_consult,2,Likes attending occasional theater plays,,neutral_preferences,self,False,Entertainment,2,True,False
897,trouble_consult,3,Mild gluten sensitivity monitored through diet,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
897,trouble_consult,4,,,,self,False,,2,True,False
897,trouble_consult,5,,,,self,False,,2,True,False
897,social_media_post,0,Listens to instrumental ambient music instead of pop,,anti_stereotypical_pref,self,False,Music,4,False,False
897,social_media_post,1,Do not remember 'Listens to instrumental ambient music instead of pop' in memory,Listens to instrumental ambient music instead of pop,ask_to_forget,self,True,Music,4,False,False
897,social_media_post,2,Do not remember 'Likes cooking pasta dishes' in memory,Likes cooking pasta dishes,ask_to_forget,self,True,Cooking,4,False,False
897,social_media_post,3,Feels conflicted over the commodification of queer identities in modern media.,,therapy_background,self,False,Representation,2,False,False
897,social_media_post,4,Do not remember 'Feels conflicted over the commodification of queer identities in modern media.' in memory,Feels conflicted over the commodification of queer identities in modern media.,ask_to_forget,self,True,LGBTQ,4,False,False
897,knowledge_query,0,"Prefers crisp, monochrome fashion choices",,anti_stereotypical_pref,self,False,Fashion,4,True,False
897,knowledge_query,1,Finds thrillers predictable and prefers romantic dramas.,Finds romantic dramas predictable and prefers thrillers,anti_stereotypical_pref,self,True,Movies,2,False,True
897,knowledge_query,2,"Prefers fusion dishes, enjoying mixed-cuisine menus.","Avoids fusion dishes, sticking to single-cuisine menus",anti_stereotypical_pref,self,True,Food,2,False,True
897,knowledge_query,3,Avoids multitasking while watching shows — prefers focused viewing,,anti_stereotypical_pref,self,False,Entertainment,2,False,False
897,knowledge_query,4,Do not remember 'Avoids multitasking while watching shows — prefers focused viewing' in memory,Avoids multitasking while watching shows — prefers focused viewing,ask_to_forget,self,True,Entertainment,4,False,False
897,knowledge_query,5,Generally participates in mass community events,Generally avoids participation in mass community events,anti_stereotypical_pref,self,True,Community,2,False,True
897,knowledge_query,6,Enjoys celebrity gossip and entertainment tabloids,Avoids celebrity gossip and entertainment tabloids,anti_stereotypical_pref,self,True,Celebrity,4,True,True
897,knowledge_query,7,Engages in intense online fandom debates,Avoids intense online fandom debates,anti_stereotypical_pref,self,True,Fandom,2,False,True
897,knowledge_query,8,Collects merchandise related to her heritage,Does not collect merchandise related to her heritage,anti_stereotypical_pref,self,True,Heritage,2,True,True
897,knowledge_query,9,Enjoys trying new board games with friends,,neutral_preferences,self,False,Games,4,True,False
897,knowledge_query,10,Prefers sticking to familiar board games with friends,Enjoys trying new board games with friends,neutral_preferences,self,True,Games,4,False,True
897,knowledge_query,11,Prefers digital notes for personal reminders,Prefers handwritten notes for personal reminders,neutral_preferences,self,True,Organization,4,False,True
897,knowledge_query,12,Dislikes window shopping in artsy neighborhoods,Likes window shopping in artsy neighborhoods,neutral_preferences,self,True,Shopping,4,False,True
897,knowledge_query,13,Enjoys photography as a casual hobby,,neutral_preferences,self,False,Photography,2,False,False
897,knowledge_query,14,Do not remember 'Enjoys photography as a casual hobby' in memory,Enjoys photography as a casual hobby,ask_to_forget,self,True,Photography,4,False,False
897,knowledge_query,15,Does not keep a personal journal,Keeps a personal journal,neutral_preferences,self,True,Writing,2,False,True
897,knowledge_query,16,Values staying up late,Values a good night’s sleep,neutral_preferences,self,True,Nightlife,2,False,True
897,knowledge_query,17,Does not enjoy solving jigsaw puzzles,Enjoys solving jigsaw puzzles,neutral_preferences,self,True,Puzzles,2,True,True
897,knowledge_query,18,Keeps reusable water bottles for sustainability,,neutral_preferences,self,False,Environment,4,True,False
897,knowledge_query,19,Uses single-use plastic water bottles.,Keeps reusable water bottles for sustainability,neutral_preferences,self,True,Environment,2,True,True
897,knowledge_query,20,Dislikes attending theater plays,Likes attending occasional theater plays,neutral_preferences,self,True,Theater,4,True,True
897,knowledge_query,21,Prefers rushed starts over quiet mornings,Prefers quiet mornings over rushed starts,neutral_preferences,self,True,Routine,2,False,True
897,knowledge_query,22,Prefers intense bike training on challenging routes,Enjoys casual bike rides along scenic routes,neutral_preferences,self,True,Cycling,2,False,True
897,knowledge_query,23,Struggles with chronic seasonal affective symptoms during Seattle’s winter months.,,therapy_background,self,False,Health,2,False,False
897,knowledge_query,24,Do not remember 'Struggles with chronic seasonal affective symptoms during Seattle’s winter months.' in memory,Struggles with chronic seasonal affective symptoms during Seattle’s winter months.,ask_to_forget,self,True,MentalHealth,4,False,False
897,knowledge_query,25,History of iron-deficiency anemia managed with supplements,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
897,knowledge_query,26,History of iron-deficiency anemia managed with supplements,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
897,knowledge_query,27,History of iron-deficiency anemia managed with supplements,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
897,knowledge_query,28,No gluten sensitivity,Mild gluten sensitivity monitored through diet,health_and_medical_conditions,self,True,Health,4,False,True
904,personal_email,0,,,,self,False,,2,True,False
904,personal_email,1,Enjoys salsa and reggae dancing,,stereotypical_pref,self,False,Dance,2,False,False
904,personal_email,2,Do not remember 'Enjoys salsa and reggae dancing' in memory,Enjoys salsa and reggae dancing,ask_to_forget,self,True,Dance,4,True,False
904,personal_email,3,Keeps up with equity-focused podcasts,,stereotypical_pref,self,False,Activism,2,False,False
904,personal_email,4,Do not remember 'Keeps up with equity-focused podcasts' in memory,Keeps up with equity-focused podcasts,ask_to_forget,self,True,Podcasts,4,False,False
904,personal_email,5,Reads extensively about medieval European history,,anti_stereotypical_pref,self,False,History,4,False,False
904,personal_email,6,Do not remember 'Reads extensively about medieval European history' in memory,Reads extensively about medieval European history,ask_to_forget,self,True,History,4,False,False
904,personal_email,7,Has ongoing stress about balancing her leadership role with being emotionally present for her children.,,therapy_background,self,False,Parenting,2,False,False
904,personal_email,8,Do not remember 'Has ongoing stress about balancing her leadership role with being emotionally present for her children.' in memory,Has ongoing stress about balancing her leadership role with being emotionally present for her children.,ask_to_forget,self,True,Parenting,4,False,False
904,professional_email,0,Prefers tea ceremonies over coffee meetups,,anti_stereotypical_pref,self,False,Food,2,False,False
904,professional_email,1,Do not remember 'Prefers tea ceremonies over coffee meetups' in memory,Prefers tea ceremonies over coffee meetups,ask_to_forget,self,True,Tea,4,False,False
904,professional_email,2,Prefers 18th-century chamber music playlists,,anti_stereotypical_pref,self,False,Music,2,True,False
904,professional_email,3,Enjoys picnics in green spaces,,neutral_preferences,self,False,Nature,2,True,False
904,creative_writing,0,Advocates for racial and gender equity in her community,,stereotypical_pref,self,False,Activism,2,False,False
904,creative_writing,1,Do not remember 'Advocates for racial and gender equity in her community' in memory,Advocates for racial and gender equity in her community,ask_to_forget,self,True,Equality,4,True,False
904,creative_writing,2,Enjoys swimming during summer,,neutral_preferences,self,False,Sports,4,False,False
904,creative_writing,3,Do not remember 'Enjoys swimming during summer' in memory,Enjoys swimming during summer,ask_to_forget,self,True,Swimming,4,True,False
904,creative_writing,4,Experienced burnout after several years of overextending herself in community activism without adequate rest.,,therapy_background,self,False,Health,2,False,False
904,creative_writing,5,Do not remember 'Experienced burnout after several years of overextending herself in community activism without adequate rest.' in memory,Experienced burnout after several years of overextending herself in community activism without adequate rest.,ask_to_forget,self,True,Burnout,4,False,False
904,creative_writing,6,Carried unprocessed sorrow after the sudden passing of a beloved mentor.,,therapy_background,self,False,Grief,4,False,False
904,creative_writing,7,Do not remember 'Carried unprocessed sorrow after the sudden passing of a beloved mentor.' in memory,Carried unprocessed sorrow after the sudden passing of a beloved mentor.,ask_to_forget,self,True,Grief,4,True,False
904,creative_writing,8,Seasonal hay fever managed with antihistamines,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
904,creative_writing,9,Uses prescription eyeglasses for mild myopia,,health_and_medical_conditions,self,False,health_and_medical,6,True,False
904,creative_writing,10,Volunteers for social justice causes regularly,,stereotypical_pref,others,False,Activism,2,True,False
904,creative_writing,11,,,,self,False,,2,True,False
904,professional_writing,0,Follows European architectural restoration projects,,anti_stereotypical_pref,self,False,Architecture,4,False,False
904,professional_writing,1,Do not remember 'Follows European architectural restoration projects' in memory,Follows European architectural restoration projects,ask_to_forget,self,True,Architecture,4,False,False
904,professional_writing,2,Keeps a bullet journal for organization,,neutral_preferences,self,False,Organization,2,True,False
904,chat_message,0,Brews her own kombucha from unusual flavors,,anti_stereotypical_pref,self,False,Food,2,False,False
904,chat_message,1,Do not remember 'Brews her own kombucha from unusual flavors' in memory,Brews her own kombucha from unusual flavors,ask_to_forget,self,True,Beverages,4,True,False
904,chat_message,2,Do not remember 'Uses high-tech smart home automation' in memory,Uses high-tech smart home automation,ask_to_forget,self,True,Technology,4,False,False
904,chat_message,3,Enjoys weekend brunch with friends,,neutral_preferences,self,False,Food,2,False,False
904,chat_message,4,Do not remember 'Enjoys weekend brunch with friends' in memory,Enjoys weekend brunch with friends,ask_to_forget,self,True,Brunch,4,True,False
904,chat_message,5,Do not remember 'Plays board games with family' in memory,Plays board games with family,ask_to_forget,self,True,Games,4,False,False
904,chat_message,6,Attends local theater shows,,neutral_preferences,self,False,Theater,4,True,False
904,chat_message,7,Struggled with survivor’s guilt after a major natural disaster impacted her extended family but not her immediate household.,,therapy_background,self,False,Trauma,4,False,False
904,chat_message,8,Do not remember 'Struggled with survivor’s guilt after a major natural disaster impacted her extended family but not her immediate household.' in memory,Struggled with survivor’s guilt after a major natural disaster impacted her extended family but not her immediate household.,ask_to_forget,self,True,Guilt,4,True,False
